"Time","{codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A1330157951"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""0f4d5c47-d259-476c-ad13-3b7450d4f73d"", playoutId=""AP"", remoteId=""ROA1330157951"", trackIdentifier=""3f0948b1-1b1b-43f6-b939-5d395041fceb"", transportId=""T01"", type=""inbound-rtp""}","{__name__=""inbound_rtp_packetsLost"", codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A1330157951"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""0f4d5c47-d259-476c-ad13-3b7450d4f73d"", playoutId=""AP"", remoteId=""ROA1330157951"", trackIdentifier=""3f0948b1-1b1b-43f6-b939-5d395041fceb"", transportId=""T01"", type=""inbound-rtp""}","{__name__=""inbound_rtp_jitter"", codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A1330157951"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""0f4d5c47-d259-476c-ad13-3b7450d4f73d"", playoutId=""AP"", remoteId=""ROA1330157951"", trackIdentifier=""3f0948b1-1b1b-43f6-b939-5d395041fceb"", transportId=""T01"", type=""inbound-rtp""}","{codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A1330157951"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""0f4d5c47-d259-476c-ad13-3b7450d4f73d"", playoutId=""AP"", remoteId=""ROA1330157951"", trackIdentifier=""3f0948b1-1b1b-43f6-b939-5d395041fceb"", transportId=""T01"", type=""inbound-rtp""}","{codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A1330157951"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""0f4d5c47-d259-476c-ad13-3b7450d4f73d"", playoutId=""AP"", remoteId=""ROA1330157951"", trackIdentifier=""3f0948b1-1b1b-43f6-b939-5d395041fceb"", transportId=""T01"", type=""inbound-rtp""}","{__name__=""inbound_rtp_totalSamplesDuration"", codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A1330157951"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""0f4d5c47-d259-476c-ad13-3b7450d4f73d"", playoutId=""AP"", remoteId=""ROA1330157951"", trackIdentifier=""3f0948b1-1b1b-43f6-b939-5d395041fceb"", transportId=""T01"", type=""inbound-rtp""}","{__name__=""inbound_rtp_audioLevel"", codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A1330157951"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""0f4d5c47-d259-476c-ad13-3b7450d4f73d"", playoutId=""AP"", remoteId=""ROA1330157951"", trackIdentifier=""3f0948b1-1b1b-43f6-b939-5d395041fceb"", transportId=""T01"", type=""inbound-rtp""}"
2025-09-10 10:36:32,1192,4,0.00700,0.0644,49.7,96.5,0
2025-09-10 10:36:33,1192,4,0.00700,0.0644,49.7,97.5,0
2025-09-10 10:36:34,1200,4,0.00700,0.0643,50,98.5,0
2025-09-10 10:36:35,1200,4,0.00800,0.0642,50,99.5,0
2025-09-10 10:36:36,1208,4,0.00800,0.0642,50.3,100,0
2025-09-10 10:36:37,1208,4,0.00800,0.0641,50.3,101,0
2025-09-10 10:36:38,1208,4,0.00800,0.0640,50.3,102,0
2025-09-10 10:36:39,1184,5,0.00800,0.0639,49.3,103,0
2025-09-10 10:36:40,1192,5,0.00700,0.0637,49.7,104,0
2025-09-10 10:36:41,1192,5,0.00800,0.0635,49.7,105,0
2025-09-10 10:36:42,1208,5,0.00700,0.0634,50.3,106,0
2025-09-10 10:36:43,1192,5,0.00700,0.0632,49.7,107,0
2025-09-10 10:36:44,1200,5,0.00800,0.0631,50,108,0
2025-09-10 10:36:45,1200,5,0.00800,0.0629,50,109,0
2025-09-10 10:36:46,1200,5,0.00900,0.0628,50,110,0
2025-09-10 10:36:47,1192,5,0.00800,0.0626,49.7,111,0
2025-09-10 10:36:48,1192,5,0.00700,0.0625,49.7,112,0
2025-09-10 10:36:49,1200,5,0.00700,0.0624,50,113,0
2025-09-10 10:36:50,1200,5,0.00700,0.0622,50,114,0
2025-09-10 10:36:51,1208,5,0.00700,0.0621,50.3,115,0
2025-09-10 10:36:52,1208,5,0.00700,0.0619,50.3,116,0
2025-09-10 10:36:53,1208,5,0.00700,0.0618,50.3,117,0
2025-09-10 10:36:54,1192,5,0.00800,0.0617,49.7,118,0
2025-09-10 10:36:55,1192,5,0.00800,0.0615,49.7,119,0
2025-09-10 10:36:56,1200,5,0.00800,0.0614,50,120,0
2025-09-10 10:36:57,1208,5,0.00700,0.0613,50.3,121,0
2025-09-10 10:36:58,1208,5,0.00800,0.0612,50.3,122,0
2025-09-10 10:36:59,1200,5,0.00800,0.0611,50,123,0
2025-09-10 10:37:00,1200,5,0.00900,0.0609,50,124,0
2025-09-10 10:37:01,1192,5,0.00800,0.0608,49.7,125,0
2025-09-10 10:37:02,1192,5,0.00800,0.0607,49.7,126,0
2025-09-10 10:37:03,1192,5,0.00800,0.0606,49.7,127,0
2025-09-10 10:37:04,1200,5,0.00700,0.0605,50,128,0
2025-09-10 10:37:05,1200,5,0.00700,0.0604,50,129,0
2025-09-10 10:37:06,1200,5,0.00900,0.0603,50,130,0
2025-09-10 10:37:07,1200,5,0.00900,0.0602,50,131,0
2025-09-10 10:37:08,1200,5,0.00700,0.0601,50,132,0
2025-09-10 10:37:09,1208,5,0.00800,0.0600,50.3,133,0
2025-09-10 10:37:10,1208,5,0.00800,0.0599,50.3,134,0
2025-09-10 10:37:11,1200,5,0.00900,0.0598,50,135,0
2025-09-10 10:37:12,1200,5,0.00800,0.0597,50,136,0
2025-09-10 10:37:13,1200,5,0.00800,0.0596,50,137,0
2025-09-10 10:37:14,1208,5,0.00800,0.0595,50.3,138,0
2025-09-10 10:37:15,1200,5,0.00800,0.0594,50,139,0
2025-09-10 10:37:16,1192,5,0.00800,0.0593,49.7,140,0
2025-09-10 10:37:17,1192,5,0.00800,0.0592,49.7,141,0
2025-09-10 10:37:18,1192,5,0.00800,0.0591,49.7,142,0
2025-09-10 10:37:19,1200,5,0.00700,0.0591,50,143,0
2025-09-10 10:37:20,1200,5,0.00700,0.0590,50,144,0
