"Time","{__name__=""bitrate"", job=""dash-js-internals-exporter"", pageUrl=""https://192.168.14.161:30064/?type=dash&url=https://192.168.14.161:30066/360_mono.mpd"", peerConnectionId=""1_audio""}","{__name__=""bufferLevel"", job=""dash-js-internals-exporter"", pageUrl=""https://192.168.14.161:30064/?type=dash&url=https://192.168.14.161:30066/360_mono.mpd"", peerConnectionId=""1_audio""}"
2025-09-15 15:27:11,7,6.01
2025-09-15 15:27:12,7,4.95
2025-09-15 15:27:13,7,4.95
2025-09-15 15:27:14,7,2.83
2025-09-15 15:27:15,7,5.79
2025-09-15 15:27:16,7,6.96
2025-09-15 15:27:17,7,6.96
2025-09-15 15:27:18,7,6.83
2025-09-15 15:27:19,7,7.76
2025-09-15 15:27:20,7,7.76
2025-09-15 15:27:21,7,6.97
2025-09-15 15:27:22,7,6.84
2025-09-15 15:27:23,7,7.77
2025-09-15 15:27:24,7,6.98
2025-09-15 15:27:25,7,5.91
2025-09-15 15:27:26,7,6.85
2025-09-15 15:27:27,7,6.85
2025-09-15 15:27:28,7,7.78
2025-09-15 15:27:29,7,7.75
2025-09-15 15:27:30,7,7.75
2025-09-15 15:27:31,7,7.79
2025-09-15 15:27:32,7,6.87
2025-09-15 15:27:33,7,5.79
2025-09-15 15:27:34,7,5.79
2025-09-15 15:27:35,7,7.80
2025-09-15 15:27:36,7,7.80
2025-09-15 15:27:37,7,7.83
2025-09-15 15:27:38,7,6.88
2025-09-15 15:27:39,7,5.81
2025-09-15 15:27:40,7,6.75
2025-09-15 15:27:41,7,7.80
2025-09-15 15:27:42,7,6.89
2025-09-15 15:27:43,7,7.82
2025-09-15 15:27:44,7,6.76
2025-09-15 15:27:45,7,6.76
2025-09-15 15:27:46,7,6.90
2025-09-15 15:27:47,7,6.90
2025-09-15 15:27:48,7,6.77
2025-09-15 15:27:49,7,6.77
2025-09-15 15:27:50,7,7.95
2025-09-15 15:27:51,7,5.84
2025-09-15 15:27:52,7,6.78
2025-09-15 15:27:53,7,6.78
2025-09-15 15:27:54,7,6.91
2025-09-15 15:27:55,7,7.83
2025-09-15 15:27:56,7,6.75
2025-09-15 15:27:57,7,6.75
2025-09-15 15:27:58,7,6.92
2025-09-15 15:27:59,7,6.92
2025-09-15 15:28:00,7,6.80
2025-09-15 15:28:01,7,6.80
2025-09-15 15:28:02,7,6.93
2025-09-15 15:28:03,7,6.93
2025-09-15 15:28:04,7,7.87
2025-09-15 15:28:05,7,7.74
2025-09-15 15:28:06,7,6.94
2025-09-15 15:28:07,7,7.88
2025-09-15 15:28:08,7,6.81
2025-09-15 15:28:09,7,6.81
2025-09-15 15:28:10,7,6.69
2025-09-15 15:28:11,7,7.77
2025-09-15 15:28:12,7,6.82
2025-09-15 15:28:13,7,6.82
2025-09-15 15:28:14,7,6.70
2025-09-15 15:28:15,7,6.70
2025-09-15 15:28:16,7,6.83
2025-09-15 15:28:17,7,6.83
2025-09-15 15:28:18,7,7.77
2025-09-15 15:28:19,7,6.71
2025-09-15 15:28:20,7,6.84
2025-09-15 15:28:21,7,7.78
2025-09-15 15:28:22,7,7.78
2025-09-15 15:28:23,7,6.71
2025-09-15 15:28:24,7,6.85
2025-09-15 15:28:25,7,6.85
2025-09-15 15:28:26,7,6.72
2025-09-15 15:28:27,7,6.72
2025-09-15 15:28:28,7,7.66
2025-09-15 15:28:29,7,6.86
2025-09-15 15:28:30,7,7.80
2025-09-15 15:28:31,7,7.67
2025-09-15 15:28:32,7,6.87
2025-09-15 15:28:33,7,6.87
2025-09-15 15:28:34,7,7.68
2025-09-15 15:28:35,7,7.68
2025-09-15 15:28:36,7,7.68
2025-09-15 15:28:37,7,6.88
2025-09-15 15:28:38,7,6.75
2025-09-15 15:28:39,7,6.75
2025-09-15 15:28:40,7,6.89
2025-09-15 15:28:41,7,7.76
2025-09-15 15:28:42,7,6.76
2025-09-15 15:28:43,7,6.76
2025-09-15 15:28:44,7,6.63
2025-09-15 15:28:45,7,6.63
2025-09-15 15:28:46,7,6.77
2025-09-15 15:28:47,7,7.71
2025-09-15 15:28:48,7,7.71
2025-09-15 15:28:49,7,6.64
2025-09-15 15:28:50,7,6.78
2025-09-15 15:28:51,7,6.78
2025-09-15 15:28:52,7,6.65
2025-09-15 15:28:53,7,6.65
2025-09-15 15:28:54,7,7.85
2025-09-15 15:28:55,7,6.79
2025-09-15 15:28:56,7,6.66
2025-09-15 15:28:57,7,7.77
2025-09-15 15:28:58,7,6.80
2025-09-15 15:28:59,7,6.80
2025-09-15 15:29:00,7,6.67
2025-09-15 15:29:01,7,6.67
2025-09-15 15:29:02,7,7.61
2025-09-15 15:29:03,7,6.81
2025-09-15 15:29:04,7,6.68
2025-09-15 15:29:05,7,6.68
2025-09-15 15:29:06,7,6.82
2025-09-15 15:29:07,7,6.82
2025-09-15 15:29:08,7,7.75
2025-09-15 15:29:09,7,7.63
2025-09-15 15:29:10,7,7.63
2025-09-15 15:29:11,7,7.76
2025-09-15 15:29:12,7,6.70
2025-09-15 15:29:13,7,6.70
2025-09-15 15:29:14,7,7.63
2025-09-15 15:29:15,7,6.84
2025-09-15 15:29:16,7,6.71
2025-09-15 15:29:17,7,6.71
2025-09-15 15:29:18,7,7.64
2025-09-15 15:29:19,7,7.61
2025-09-15 15:29:20,7,6.72
2025-09-15 15:29:21,7,7.65
2025-09-15 15:29:22,7,7.65
2025-09-15 15:29:23,7,6.59
2025-09-15 15:29:24,7,7.65
2025-09-15 15:29:25,7,6.73
2025-09-15 15:29:26,7,7.66
2025-09-15 15:29:27,7,6.60
2025-09-15 15:29:28,7,7.69
2025-09-15 15:29:29,7,6.74
2025-09-15 15:29:30,7,6.61
2025-09-15 15:29:31,7,7.64
2025-09-15 15:29:32,7,6.75
2025-09-15 15:29:33,7,7.68
2025-09-15 15:29:34,7,6.62
2025-09-15 15:29:35,7,6.62
2025-09-15 15:29:36,7,6.76
2025-09-15 15:29:37,7,6.76
2025-09-15 15:29:38,7,7.61
2025-09-15 15:29:39,7,6.63
2025-09-15 15:29:40,7,6.77
2025-09-15 15:29:41,7,7.70
2025-09-15 15:29:42,7,7.70
2025-09-15 15:29:43,7,7.70
2025-09-15 15:29:44,7,7.70
2025-09-15 15:29:45,7,7.70
2025-09-15 15:29:46,7,7.70
2025-09-15 15:29:47,7,7.70
2025-09-15 15:29:48,7,7.70
2025-09-15 15:29:49,7,7.70
2025-09-15 15:29:50,7,7.70
2025-09-15 15:29:51,7,7.70
2025-09-15 15:29:52,7,7.70
2025-09-15 15:29:53,7,7.70
2025-09-15 15:29:54,7,7.70
2025-09-15 15:29:55,7,7.70
2025-09-15 15:29:56,7,7.70
2025-09-15 15:29:57,7,7.70
2025-09-15 15:29:58,7,7.70
