"Time","{codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A2146278940"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""05934f15-1f9f-4fed-98da-21fea0e38667"", playoutId=""AP"", remoteId=""ROA2146278940"", trackIdentifier=""6a36cc6d-815e-4007-9015-44258d7da73e"", transportId=""T01"", type=""inbound-rtp""}","{__name__=""inbound_rtp_packetsLost"", codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A2146278940"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""05934f15-1f9f-4fed-98da-21fea0e38667"", playoutId=""AP"", remoteId=""ROA2146278940"", trackIdentifier=""6a36cc6d-815e-4007-9015-44258d7da73e"", transportId=""T01"", type=""inbound-rtp""}","{__name__=""inbound_rtp_jitter"", codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A2146278940"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""05934f15-1f9f-4fed-98da-21fea0e38667"", playoutId=""AP"", remoteId=""ROA2146278940"", trackIdentifier=""6a36cc6d-815e-4007-9015-44258d7da73e"", transportId=""T01"", type=""inbound-rtp""}","{codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A2146278940"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""05934f15-1f9f-4fed-98da-21fea0e38667"", playoutId=""AP"", remoteId=""ROA2146278940"", trackIdentifier=""6a36cc6d-815e-4007-9015-44258d7da73e"", transportId=""T01"", type=""inbound-rtp""}","{codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A2146278940"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""05934f15-1f9f-4fed-98da-21fea0e38667"", playoutId=""AP"", remoteId=""ROA2146278940"", trackIdentifier=""6a36cc6d-815e-4007-9015-44258d7da73e"", transportId=""T01"", type=""inbound-rtp""}","{__name__=""inbound_rtp_totalSamplesDuration"", codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A2146278940"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""05934f15-1f9f-4fed-98da-21fea0e38667"", playoutId=""AP"", remoteId=""ROA2146278940"", trackIdentifier=""6a36cc6d-815e-4007-9015-44258d7da73e"", transportId=""T01"", type=""inbound-rtp""}","{__name__=""inbound_rtp_audioLevel"", codecId=""CIT01_111_minptime=10;useinbandfec=1"", id=""IT01A2146278940"", job=""webrtc-internals-exporter"", kind=""audio"", mediaType=""audio"", mid=""3"", pageUrl=""https://192.168.14.161:30064/?type=webrtc_360"", peerConnectionId=""05934f15-1f9f-4fed-98da-21fea0e38667"", playoutId=""AP"", remoteId=""ROA2146278940"", trackIdentifier=""6a36cc6d-815e-4007-9015-44258d7da73e"", transportId=""T01"", type=""inbound-rtp""}"
2025-09-11 12:58:08,164069,99,0.00800,0.0698,45,133,0.0605
2025-09-11 12:58:09,153219,107,0.00900,0.0696,42.3,134,0.0105
2025-09-11 12:58:10,152115,117,0.00700,0.0696,41.7,135,0.0144
2025-09-11 12:58:11,148219,126,0.00800,0.0695,41.3,136,0.0287
2025-09-11 12:58:12,151277,130,0.00800,0.0695,42.7,137,0.188
2025-09-11 12:58:13,156685,138,0.00900,0.0694,43.3,138,0.00754
2025-09-11 12:58:14,159941,145,0.00800,0.0694,43.7,139,0.0270
2025-09-11 12:58:15,164509,150,0.00800,0.0693,43.3,140,0.126
2025-09-11 12:58:16,162403,160,0.0100,0.0692,42.3,141,0.136
2025-09-11 12:58:17,163739,168,0.00900,0.0691,42.3,142,0.0781
2025-09-11 12:58:18,162912,176,0.00800,0.0690,41.7,143,0.207
2025-09-11 12:58:19,167827,182,0.00800,0.0690,43,144,0.223
2025-09-11 12:58:20,171277,186,0.00900,0.0689,44,145,0.0767
2025-09-11 12:58:21,171464,195,0.00900,0.0689,44,146,0.146
2025-09-11 12:58:22,166528,204,0.00800,0.0692,43,147,0.0435
2025-09-11 12:58:23,155493,216,0.00800,0.0695,40.3,148,0.0705
2025-09-11 12:58:24,153147,226,0.00800,0.0698,40,149,0.330
2025-09-11 12:58:25,151827,234,0.00900,0.0701,40.3,150,0.0300
2025-09-11 12:58:26,161333,237,0.00800,0.0704,43,151,0.309
2025-09-11 12:58:27,173381,238,0.00700,0.0708,45.7,152,0.141
2025-09-11 12:58:28,179800,243,0.00800,0.0710,46.7,153,0.0283
2025-09-11 12:58:29,176296,249,0.00800,0.0713,46,154,0.358
2025-09-11 12:58:30,165616,256,0.00800,0.0715,43.7,155,0.0460
2025-09-11 12:58:31,166059,262,0.00800,0.0718,43.7,156,0.147
2025-09-11 12:58:32,173000,262,0.00800,0.0721,45.7,157,0.0130
2025-09-11 12:58:33,184184,264,0.00900,0.0723,47.7,158,0.538
2025-09-11 12:58:34,184621,268,0.00700,0.0726,48.3,159,0.295
2025-09-11 12:58:35,175736,276,0.00700,0.0728,45.7,160,0.0368
2025-09-11 12:58:36,170563,280,0.00700,0.0730,45,161,0.0269
2025-09-11 12:58:37,167877,284,0.00900,0.0733,44.7,162,0.0428
2025-09-11 12:58:38,179869,285,0.00800,0.0735,47,163,0.0576
2025-09-11 12:58:39,173261,295,0.00700,0.0737,45,164,0.452
2025-09-11 12:58:40,175405,299,0.00700,0.0738,44.3,165,0.262
2025-09-11 12:58:41,173803,303,0.00900,0.0740,43.7,166,0.0250
2025-09-11 12:58:42,171949,313,0.00800,0.0741,43.3,167,0.288
2025-09-11 12:58:43,167877,322,0.00800,0.0743,42.7,168,0.0170
2025-09-11 12:58:44,153064,331,0.0100,0.0744,40.7,169,0.0114
2025-09-11 12:58:45,159701,335,0.00700,0.0746,43,170,0.0180
2025-09-11 12:58:46,167816,339,0.00900,0.0747,44.3,171,0.0208
2025-09-11 12:58:47,179581,343,0.00700,0.0748,46,172,0.343
2025-09-11 12:58:48,188477,343,0.00700,0.0749,47.7,173,0.356
2025-09-11 12:58:49,189165,343,0.00800,0.0750,48.7,174,0.0725
2025-09-11 12:58:50,183224,347,0.0100,0.0751,48.7,175,0.110
2025-09-11 12:58:51,172915,353,0.00800,0.0752,46.7,176,0.0842
